image_index,label,average_precision
2685,51,0.73107
2686,51,0.92021
2687,51,0.76871
2688,51,0.82695
2689,51,0.93593
2690,51,0.70114
2691,51,0.93687
2692,51,0.92312
2693,51,0.80445
2694,51,0.63253
2695,51,0.65484
2696,51,0.90174
2697,51,0.87356
2698,51,0.70787
2699,51,0.58978
2700,51,0.8731
2701,51,0.6251
2702,51,0.92176
2703,51,0.78219
2704,51,0.76345
2705,51,0.87063
2706,51,0.86127
2707,51,0.92818
2708,51,0.83116
2709,51,0.85836
2710,51,0.93083
2711,51,0.5792
2712,51,0.92151
2713,51,0.8488
2714,51,0.83008
2715,51,0.95755
2716,51,0.58615
2717,51,0.6291
2718,51,0.68858
2719,51,0.72349
2720,51,0.86963
2721,51,0.7032
2722,51,0.90962
2723,51,0.6872
2724,51,0.63271
2725,51,0.67688
2726,51,0.75063
2727,51,0.75828
2728,51,0.88208
2729,51,0.57914
2730,51,0.86318
2731,51,0.71909
2732,51,0.6245
2733,51,0.77245
2734,51,0.74058
2735,51,0.72088
2736,51,0.57774
2737,51,0.93542
2738,51,0.81119
2739,51,0.86736
2740,51,0.75411
2741,51,0.77312
2742,51,0.71498
2743,51,0.86162
2744,51,0.84262
2745,51,0.91834
2746,51,0.76698
2747,51,0.93103
2748,51,0.88021
2749,51,0.71132
2750,51,0.51643
2751,51,0.42568
2752,51,0.58568
2753,51,0.62126
2754,51,0.71295
2755,51,0.6567
2756,51,0.8353
2757,51,0.64929
2758,51,0.70456
2759,51,0.72164
2760,51,0.5125
2761,51,0.7144
2762,51,0.62142
2763,51,0.76068
2764,51,0.49189
2765,51,0.55281
2766,51,0.55377
2767,51,0.69948
2768,51,0.6284
2769,51,0.56589
2770,51,0.64275
2771,51,0.55705
2772,51,0.54689
2773,51,0.62656
2774,51,0.66768
2775,51,0.73514
2776,51,0.6372
2777,51,0.5259
2778,51,0.63434
2779,51,0.6567
2780,51,0.65749
2781,51,0.67228
2782,51,0.70542
2783,51,0.76839
2784,51,0.66552
2785,51,0.61721
2786,51,0.65387
2787,51,0.67162
2788,51,0.58123
2789,51,0.76582
2790,51,0.66377
2791,51,0.6873
2792,51,0.65723
2793,51,0.82162
2794,51,0.69124
2795,51,0.7984
2796,51,0.66789
2797,51,0.81429
2798,51,0.66013
2799,51,0.33234
2800,51,0.70903
2801,51,0.35144
2802,51,0.28259
2803,51,0.58189
2804,51,0.64072
2805,51,0.59969
2806,51,0.67661
2807,52,0.93011
2808,52,0.96636
2809,52,0.96501
2810,52,0.98284
2811,52,0.94761
2812,52,0.96572
2813,52,0.97526
2814,52,0.93216
2815,52,0.96175
2816,52,0.90521
2817,52,0.96434
2818,52,0.92221
2819,52,0.93751
2820,52,0.97376
2821,52,0.96073
2822,52,0.96308
2823,52,0.90206
2824,52,0.91342
2825,52,0.9248
2826,52,0.9133
2827,52,0.95175
2828,52,0.94305
2829,52,0.99932
2830,52,0.99396
2831,52,0.99977
2832,52,0.98822
2833,52,1.0
2834,52,0.99741
2835,52,0.96883
2836,52,0.96702
2837,52,0.99365
2838,52,0.97817
2839,52,0.97555
2840,52,0.99808
2841,52,0.98709
2842,52,1.0
2843,52,0.99626
2844,52,0.97871
2845,52,0.98621
2846,52,0.98732
2847,52,0.99141
2848,52,1.0
2849,52,0.97122
2850,52,0.98537
2851,52,0.97125
2852,52,0.99809
2853,52,0.88385
2854,52,0.98409
2855,52,0.99893
2856,52,0.97776
2857,52,0.9839
2858,52,0.99934
2859,52,0.99911
2860,52,0.99648
2861,52,0.953
2862,52,0.97762
2863,52,0.85833
2864,52,0.96646
2865,52,0.98825
2866,52,0.9816
2867,52,0.98432
2868,52,0.97722
2869,52,0.94768
2870,52,0.62203
2871,52,0.98235
2872,52,0.87775
2873,52,0.97985
2874,53,0.65295
2875,53,0.61692
2876,53,0.5138
2877,53,0.33849
2878,53,0.60405
2879,53,0.70725
2880,53,0.65957
2881,53,0.627
2882,53,0.78498
2883,53,0.91427
2884,53,0.82346
2885,53,0.85867
2886,53,0.93842
2887,53,0.70765
2888,53,0.78656
2889,53,0.91649
2890,53,0.85381
2891,53,0.84307
2892,53,0.92553
2893,53,0.94386
2894,53,0.8598
2895,53,0.68166
2896,53,0.87687
2897,53,0.85208
2898,53,0.90714
2899,53,0.88738
2900,53,0.78586
2901,53,0.80109
2902,53,0.44358
2903,53,0.94102
2904,53,0.55527
2905,53,0.82124
2906,53,0.88307
2907,53,0.93434
2908,53,0.59571
2909,53,0.72342
2910,53,0.95571
2911,53,0.80962
2912,53,0.84334
2913,53,0.95304
2914,53,0.62411
2915,53,0.4504
2916,53,0.91692
2917,53,0.85519
2918,53,0.94705
2919,53,0.42591
2920,53,0.94305
2921,53,0.93293
2922,53,0.76099
2923,53,0.90932
2924,53,0.7741
2925,53,0.92109
2926,53,0.9972
2927,53,0.86902
2928,53,0.919
2929,53,0.82528
2930,53,0.67265
2931,53,0.96604
2932,53,0.90258
2933,53,0.99267
2934,53,0.98174
2935,53,0.98234
2936,53,0.92922
2937,53,0.90481
2938,53,0.90889
2939,53,0.96137
2940,53,0.95763
2941,53,0.99327
2942,53,0.87421
2943,53,0.89415
2944,54,0.99229
2945,54,0.99325
2946,54,0.99787
2947,54,0.996
2948,54,0.99731
2949,54,0.99817
2950,54,0.99637
2951,54,0.99779
2952,54,0.99906
2953,54,0.99954
2954,54,0.97503
2955,54,0.99906
2956,54,0.99906
2957,54,1.0
2958,54,1.0
2959,54,0.99862
2960,54,0.99906
2961,54,0.99366
2962,54,0.99909
2963,54,1.0
2964,54,0.99787
2965,54,0.99867
2966,54,0.99906
2967,54,0.99749
2968,54,0.99379
2969,54,0.99954
2970,54,0.99826
2971,54,0.9819
2972,54,1.0
2973,54,0.98724
2974,54,0.99954
2975,54,0.98663
2976,54,0.99422
2977,54,0.99862
2978,54,0.986
2979,54,1.0
2980,54,0.99809
2981,54,0.97642
2982,54,0.9856
2983,54,1.0
2984,54,0.99542
2985,54,0.99073
2986,54,1.0
2987,54,0.99954
2988,54,1.0
2989,54,1.0
2990,54,1.0
2991,55,0.99668
2992,55,0.98279
2993,55,0.90862
2994,55,0.99702
2995,55,0.99048
2996,55,0.93546
2997,55,0.99192
2998,55,0.93174
2999,55,0.99734
3000,55,0.97432
3001,55,0.95778
3002,55,0.98725
3003,55,0.99685
3004,55,0.84814
3005,55,0.92813
3006,55,0.97631
3007,55,0.99552
3008,55,0.96368
3009,55,0.97288
3010,55,0.95556
3011,55,0.69301
3012,55,0.84487
3013,55,0.97704
3014,55,0.99968
3015,55,0.96595
3016,55,0.97096
3017,55,0.96255
3018,55,0.96316
3019,55,0.99677
3020,55,0.99906
3021,55,0.97991
3022,55,0.96572
3023,55,0.96826
3024,55,0.94939
3025,55,0.95416
3026,55,0.98516
3027,55,0.86655
3028,55,0.94168
3029,55,0.98564
3030,55,0.98897
3031,55,0.99639
3032,55,0.99553
3033,55,0.99361
3034,55,0.99653
3035,55,0.99079
3036,55,0.98389
3037,55,0.96534
3038,55,0.76457
3039,55,0.98466
3040,55,0.98614
3041,55,0.9254
3042,55,0.93232
3043,55,0.95507
3044,55,0.78122
3045,55,0.89672
3046,55,0.97959
3047,56,0.99845
3048,56,0.98075
3049,56,0.99883
3050,56,0.98409
3051,56,0.98824
3052,56,0.99047
3053,56,0.99244
3054,56,0.9863
3055,56,0.99488
3056,56,0.99894
3057,56,0.99645
3058,56,0.99277
3059,56,0.99965
3060,56,0.98976
3061,56,0.98784
3062,56,0.99491
3063,56,0.98184
3064,56,0.9964
3065,56,0.99099
3066,56,0.97818
3067,56,0.99531
3068,56,0.99585
3069,56,0.99116
3070,56,0.99304
3071,56,0.99811
3072,56,0.99884
3073,56,0.99173
3074,56,0.98917
3075,56,0.99497
3076,56,1.0
3077,56,0.99988
3078,56,0.99857
3079,56,0.98855
3080,56,0.99976
3081,56,0.99916
3082,56,0.99244
3083,56,0.99943
3084,56,1.0
3085,56,0.99914
3086,56,0.99917
3087,56,1.0
3088,56,0.98388
3089,56,0.99976
3090,56,0.99871
3091,56,0.99903
3092,56,0.99918
3093,56,0.99833
3094,56,0.99929
3095,56,0.9993
3096,56,1.0
3097,56,0.99899
3098,56,0.99917
3099,56,0.99953
3100,56,0.99639
3101,56,0.99408
3102,56,0.99683
3103,56,0.98803
3104,56,0.99917
3105,56,0.99942
3106,56,1.0
3107,56,0.99939
3108,56,0.9981
3109,56,0.99976
3110,56,0.99881
3111,56,0.99939
3112,56,0.99866
3113,56,0.99656
3114,56,0.99882
3115,56,0.98954
3116,56,0.98324
3117,56,0.99559
3118,56,0.99928
3119,56,0.9967
3120,56,0.99952
3121,56,0.97113
3122,56,1.0
3123,56,0.95989
3124,56,0.99784
3125,56,0.99872
3126,56,0.99633
3127,56,0.99089
3128,56,0.99951
3129,56,0.99553
3130,56,0.99413
3131,56,0.99976
3132,56,0.99918
3133,56,0.99816
3134,56,0.9993
3135,56,0.99976
3136,56,0.99964
3137,56,0.99541
3138,56,0.99929
3139,57,0.79952
3140,57,0.87069
3141,57,0.91274
3142,57,0.87914
3143,57,0.82331
3144,57,0.97235
3145,57,0.69736
3146,57,0.76655
3147,57,0.94967
3148,57,0.77951
3149,57,0.73441
3150,57,0.97368
3151,57,0.88561
3152,57,0.91551
3153,57,0.8072
3154,57,0.78349
3155,57,0.70988
3156,57,0.85551
3157,57,0.91139
3158,57,0.88812
3159,57,0.76819
3160,57,0.83298
3161,57,0.90957
3162,57,0.69818
3163,57,0.64662
3164,57,0.4077
3165,57,0.64647
3166,57,0.7358
3167,57,0.8596
3168,57,0.61804
3169,57,0.9097
3170,57,0.95541
3171,57,0.59247
3172,57,0.8621
3173,57,0.72223
3174,57,0.88611
3175,57,0.72112
3176,57,0.61235
3177,57,0.81609
3178,57,0.94406
3179,57,0.95859
3180,57,0.91896
3181,57,0.57949
3182,57,0.86984
3183,57,0.83603
3184,57,0.83227
3185,57,0.63272
3186,57,0.7762
3187,57,0.74691
3188,57,0.70755
3189,58,0.99919
3190,58,0.9991
3191,58,1.0
3192,58,1.0
3193,58,0.99986
3194,58,1.0
3195,58,0.99865
3196,58,1.0
3197,58,0.99973
3198,58,1.0
3199,58,0.99907
3200,58,0.9991
3201,58,0.99986
3202,58,0.9959
3203,58,1.0
3204,58,0.9912
3205,58,0.98039
3206,58,0.99439
3207,58,0.99581
3208,58,1.0
3209,58,0.99432
3210,58,0.99262
3211,58,0.98198
3212,58,0.99858
3213,58,1.0
3214,58,0.99986
3215,58,0.99986
3216,58,1.0
3217,58,0.9991
3218,58,0.99673
3219,58,0.99935
3220,58,1.0
3221,58,1.0
3222,58,1.0
3223,58,1.0
3224,58,1.0
3225,58,0.99986
3226,58,1.0
3227,58,1.0
3228,58,1.0
3229,58,0.99399
3230,58,1.0
3231,58,1.0
3232,58,0.99945
3233,58,1.0
3234,58,0.99865
3235,58,1.0
3236,58,0.99935
3237,58,0.99662
3238,58,0.99986
3239,58,0.9991
3240,58,1.0
3241,58,1.0
3242,58,0.986
3243,58,1.0
3244,58,1.0
3245,58,1.0
3246,58,1.0
3247,58,1.0
3248,58,0.99973
3249,58,0.99958
3250,58,1.0
3251,58,0.99706
3252,58,0.99876
3253,58,1.0
3254,58,0.99933
3255,58,1.0
3256,58,1.0
3257,58,0.99973
3258,58,1.0
3259,58,0.99945
3260,58,0.99814
3261,58,0.998
3262,58,0.99661
3263,58,0.99806
3264,58,0.98985
3265,58,1.0
3266,58,1.0
3267,58,0.9961
3268,58,0.97213
3269,58,0.99959
3270,58,0.98329
3271,58,1.0
3272,58,0.99856
3273,58,0.99907
3274,58,1.0
3275,59,0.93906
3276,59,0.99116
3277,59,0.99626
3278,59,0.99901
3279,59,0.96033
3280,59,0.99877
3281,59,0.99477
3282,59,0.99124
3283,59,0.99425
3284,59,0.99371
3285,59,1.0
3286,59,0.92706
3287,59,1.0
3288,59,0.98787
3289,59,0.99839
3290,59,0.98527
3291,59,0.99296
3292,59,0.81008
3293,59,1.0
3294,59,0.99877
3295,59,0.99832
3296,59,0.99832
3297,59,1.0
3298,59,0.9953
3299,59,0.99629
3300,59,0.99821
3301,59,0.97424
3302,59,0.99835
3303,59,1.0
3304,59,0.98028
3305,59,0.92128
3306,59,0.99968
3307,59,1.0
3308,59,0.99248
3309,59,0.99673
3310,59,0.99307
3311,59,0.99287
3312,59,0.98564
3313,59,0.99775
3314,59,1.0
3315,59,0.99387
3316,59,0.99587
3317,59,0.95881
3318,59,0.99468
3319,59,0.96197
3320,59,0.99118
3321,59,0.98946
3322,59,0.99625
3323,59,0.73475
3324,59,0.79396
3325,59,0.97488
3326,59,0.96553
3327,59,0.934
3328,59,0.99051
3329,59,0.90856
3330,59,0.7949
3331,60,0.99719
3332,60,0.99904
3333,60,0.98665
3334,60,0.9662
3335,60,0.99944
3336,60,0.99848
3337,60,0.9854
3338,60,0.98192
3339,60,0.99578
3340,60,0.9772
3341,60,0.99463
3342,60,0.99957
3343,60,0.99491
3344,60,1.0
3345,60,0.98933
3346,60,0.99194
3347,60,0.99163
3348,60,1.0
3349,60,0.95309
3350,60,0.94949
3351,60,0.99265
3352,60,1.0
3353,60,0.99
3354,60,0.99195
3355,60,0.98098
3356,60,1.0
3357,60,0.99642
3358,60,0.99414
3359,60,1.0
3360,60,1.0
3361,60,0.99857
3362,60,1.0
3363,60,0.99986
3364,60,0.99624
3365,60,0.98949
3366,60,0.98974
3367,60,0.99959
3368,60,0.9981
3369,60,0.99972
3370,60,0.99959
3371,60,0.99862
3372,60,0.99908
3373,60,0.99669
3374,60,0.99906
3375,60,0.99972
3376,60,0.9984
3377,60,0.99605
3378,60,1.0
3379,60,0.99771
3380,60,0.989
3381,60,0.99816
3382,60,0.98561
3383,60,1.0
3384,60,1.0
3385,60,0.98368
3386,60,0.99106
3387,60,1.0
3388,60,1.0
3389,60,0.99986
3390,60,0.99496
3391,60,1.0
3392,60,0.99636
3393,60,1.0
3394,60,1.0
3395,60,0.99168
3396,60,0.98718
3397,60,0.99637
3398,60,0.97691
3399,60,0.99742
3400,60,0.98973
3401,60,0.99501
3402,60,1.0
3403,60,0.986
3404,60,0.98406
3405,60,0.94316
3406,60,0.99959
3407,60,1.0
3408,60,0.98078
3409,60,1.0
3410,60,1.0
3411,60,0.9934
3412,60,0.99711
3413,60,0.99957
3414,60,0.99903
3415,60,0.99893
3416,61,0.99921
3417,61,0.97952
3418,61,0.99774
3419,61,1.0
3420,61,0.99643
3421,61,1.0
3422,61,0.98219
3423,61,1.0
3424,61,1.0
3425,61,0.99764
3426,61,1.0
3427,61,1.0
3428,61,0.97362
3429,61,0.98201
3430,61,1.0
3431,61,0.99921
3432,61,0.99293
3433,61,0.98689
3434,61,0.96042
3435,61,1.0
3436,61,0.98044
3437,61,0.98257
3438,61,1.0
3439,61,0.98842
3440,61,0.99237
3441,61,0.99209
3442,61,1.0
3443,61,1.0
3444,61,0.98985
3445,61,1.0
3446,61,0.99143
3447,61,1.0
3448,61,1.0
3449,61,0.99143
3450,61,0.99707
3451,61,1.0
3452,62,0.81727
3453,62,0.83636
3454,62,0.7449
3455,62,0.78896
3456,62,0.84257
3457,62,0.83776
3458,62,0.81297
3459,62,0.8417
3460,62,0.82292
3461,62,0.86528
3462,62,0.72946
3463,62,0.81188
3464,62,0.76752
3465,62,0.42045
3466,62,0.92886
3467,62,0.35627
3468,62,0.74769
3469,62,0.52816
3470,62,0.78692
3471,62,0.6529
3472,62,0.85951
3473,62,0.81973
3474,62,0.84399
3475,62,0.82665
3476,62,0.9274
3477,62,0.4714
3478,62,0.47691
3479,62,0.51368
3480,62,0.53679
3481,62,0.59964
3482,62,0.91134
3483,62,0.90533
3484,62,0.89212
3485,62,0.93678
3486,62,0.88799
3487,62,0.88091
3488,62,0.79578
3489,62,0.64076
3490,62,0.78166
3491,62,0.90466
3492,62,0.88345
3493,62,0.34701
3494,62,0.59095
3495,62,0.70047
3496,62,0.84342
3497,62,0.75555
3498,62,0.84459
3499,62,0.51753
3500,63,1.0
3501,63,1.0
3502,63,1.0
3503,63,0.99735
3504,63,1.0
3505,63,0.99783
3506,63,1.0
3507,63,1.0
3508,63,1.0
3509,63,1.0
3510,63,0.9884
3511,63,1.0
3512,63,1.0
3513,63,1.0
3514,63,1.0
3515,63,0.98755
3516,63,1.0
3517,63,0.99425
3518,63,1.0
3519,63,0.99644
3520,63,0.98724
3521,63,0.99887
3522,63,0.97763
3523,63,1.0
3524,63,0.99942
3525,63,0.99368
3526,63,0.98778
3527,63,0.98927
3528,63,0.99887
3529,63,0.99942
3530,63,1.0
3531,63,1.0
3532,63,1.0
3533,63,1.0
3534,63,0.99834
3535,63,1.0
3536,63,0.98684
3537,63,0.99766
3538,63,0.99029
3539,63,1.0
3540,63,0.98244
3541,63,0.99783
3542,64,1.0
3543,64,0.99583
3544,64,1.0
3545,64,0.99099
3546,64,1.0
3547,64,0.99887
3548,64,1.0
3549,64,0.99821
3550,64,0.99942
3551,64,1.0
3552,64,1.0
3553,64,1.0
3554,64,1.0
3555,64,1.0
3556,64,0.99664
3557,64,0.98753
3558,64,1.0
3559,64,0.99942
3560,64,0.97067
3561,64,1.0
3562,64,1.0
3563,64,1.0
3564,64,0.99887
3565,64,0.9895
3566,64,0.98826
3567,64,1.0
3568,64,0.98249
3569,64,0.99195
3570,64,0.99644
3571,64,0.99122
3572,64,1.0
3573,64,0.99423
3574,64,0.99675
3575,64,0.97582
3576,64,1.0
3577,64,0.99425
3578,64,1.0
3579,64,1.0
3580,64,1.0
3581,64,1.0
3582,64,1.0
3583,64,1.0
3584,65,0.96518
3585,65,0.97567
3586,65,0.98913
3587,65,0.99412
3588,65,0.93254
3589,65,0.96024
3590,65,0.99074
3591,65,0.92585
3592,65,0.99106
3593,65,0.99069
3594,65,0.99412
3595,65,0.98961
3596,65,0.97496
3597,65,0.99833
3598,65,0.94175
3599,65,0.99663
3600,65,0.93922
3601,65,0.99552
3602,65,0.98713
3603,65,0.93229
3604,65,0.99762
3605,65,0.98591
3606,65,0.97558
3607,65,0.99264
3608,65,0.98946
3609,65,0.98233
3610,65,0.99367
3611,65,0.99483
3612,65,0.9573
3613,65,0.98602
3614,65,0.99882
3615,65,0.98952
3616,65,0.97895
3617,65,0.99353
3618,65,0.99312
3619,65,0.99538
3620,65,0.98392
3621,65,0.97996
3622,65,0.9484
3623,65,0.99697
3624,65,0.92639
3625,65,0.94262
3626,65,0.94173
3627,65,0.98801
3628,65,0.982
3629,65,0.98249
3630,65,0.97511
3631,65,0.98431
3632,65,0.95874
3633,65,0.97705
3634,65,0.97953
3635,65,0.94591
3636,65,0.92547
3637,65,0.93505
3638,65,0.98266
3639,65,0.97963
3640,65,0.97278
3641,65,0.98597
3642,65,0.98341
3643,65,0.9961
3644,65,0.99483
3645,65,0.91066
3646,65,0.91408
3647,65,0.48595
3648,65,0.99923
3649,65,0.97507
3650,65,0.92288
3651,65,0.93649
3652,65,0.97493
3653,65,0.97738
3654,65,0.80024
3655,65,0.98414
3656,65,0.9917
3657,65,0.98577
3658,65,0.98702
3659,65,0.94471
3660,65,0.91858
3661,65,0.95476
3662,65,0.98607
3663,65,0.95674
3664,65,0.95354
3665,65,0.98063
3666,65,0.98229
3667,65,0.98087
3668,65,0.87831
3669,65,0.98511
3670,65,0.99018
3671,65,0.99795
3672,66,0.97482
3673,66,0.94117
3674,66,0.99043
3675,66,0.98305
3676,66,0.98412
3677,66,0.98231
3678,66,0.97897
3679,66,0.98305
3680,66,0.97769
3681,66,0.97982
3682,66,0.97865
3683,66,0.97709
3684,66,0.98348
3685,66,0.99199
3686,66,0.97328
3687,66,0.96777
3688,66,0.97766
3689,66,0.96393
3690,66,0.95401
3691,66,0.97979
3692,66,0.95451
3693,66,0.96896
3694,66,0.96102
3695,66,0.94463
3696,66,0.9723
3697,66,0.96875
3698,66,0.95879
3699,66,0.95278
3700,66,0.95155
3701,66,0.96992
3702,66,0.95817
3703,66,0.9684
3704,66,0.95964
3705,66,0.96657
3706,66,0.97911
3707,66,0.99431
3708,66,0.97968
3709,66,0.9869
3710,66,0.98157
3711,66,0.97768
3712,66,0.95476
3713,66,0.98875
3714,66,0.95207
3715,66,0.97423
3716,66,0.95679
3717,66,0.95942
3718,66,0.96485
3719,66,0.94303
3720,66,0.97944
3721,66,0.96923
3722,66,0.97083
3723,67,0.7987
3724,67,0.98697
3725,67,0.90259
3726,67,0.89859
3727,67,0.79247
3728,67,0.95513
3729,67,0.95973
3730,67,0.97886
3731,67,0.88319
3732,67,0.91671
3733,67,0.92335
3734,67,0.95143
3735,67,0.88286
3736,67,0.93367
3737,67,0.96143
3738,67,0.90288
3739,67,0.92429
3740,67,0.8442
3741,67,0.94543
3742,67,0.88694
3743,67,0.92867
3744,67,0.82838
3745,67,0.64531
3746,67,0.634
3747,67,0.94455
3748,67,0.92506
3749,67,0.71064
3750,67,0.87208
3751,67,0.93951
3752,67,0.88589
3753,67,0.94603
3754,67,0.92839
3755,67,0.87378
3756,67,0.78108
3757,67,0.39035
3758,67,0.2529
3759,68,0.98442
3760,68,0.96418
3761,68,0.96392
3762,68,0.95827
3763,68,0.93261
3764,68,0.93742
3765,68,0.98213
3766,68,0.94941
3767,68,0.97956
3768,68,0.88384
3769,68,0.97806
3770,68,0.97667
3771,68,0.88178
3772,68,0.92526
3773,68,0.32908
3774,68,0.91344
3775,68,0.89886
3776,68,0.95653
3777,68,0.90092
3778,68,0.91675
3779,68,0.97858
3780,68,0.96485
3781,68,0.9288
3782,68,0.95612
3783,68,0.96551
3784,68,0.9863
3785,68,0.99411
3786,68,0.74112
3787,68,0.88188
3788,68,0.96656
3789,68,0.9535
3790,68,0.78422
3791,68,0.81076
3792,68,0.9789
3793,68,0.74014
3794,68,0.96565
3795,68,0.88333
3796,68,0.93155
3797,68,0.69338
3798,68,0.48427
3799,68,0.91192
3800,68,0.97054
3801,68,0.95802
3802,69,0.96819
3803,69,0.99209
3804,69,0.99565
3805,69,0.97179
3806,69,0.97061
3807,69,0.96093
3808,69,0.98317
3809,69,0.9473
3810,69,0.98897
3811,69,0.94709
3812,69,0.99263
3813,69,0.97506
3814,69,0.97403
3815,69,0.97403
3816,69,0.97199
3817,69,0.93331
3818,69,0.99329
3819,69,0.97741
3820,69,0.98627
3821,69,0.98916
3822,69,0.97741
3823,69,0.9917
3824,69,0.93116
3825,69,0.98351
3826,69,0.9714
3827,69,0.97153
3828,69,0.9869
3829,69,0.97286
3830,69,0.98201
3831,69,0.96842
3832,69,0.93453
3833,69,0.99367
3834,69,0.98025
3835,69,0.978
3836,69,0.93617
3837,69,0.99397
3838,69,0.98021
3839,69,0.96691
3840,69,0.94632
3841,69,0.98216
3842,69,0.91336
3843,69,0.95509
3844,69,0.97486
3845,69,0.97496
3846,69,0.98946
3847,69,0.97699
3848,70,0.9216
3849,70,0.84013
3850,70,0.93675
3851,70,0.75652
3852,70,0.936
3853,70,0.9817
3854,70,0.97534
3855,70,0.97459
3856,70,0.94743
3857,70,0.89571
3858,70,0.70637
3859,70,0.65262
3860,70,0.74027
3861,70,0.57178
3862,70,0.83854
3863,70,0.73545
3864,70,0.77821
3865,70,0.8216
3866,70,0.873
3867,70,0.96429
3868,70,0.93701
3869,70,0.97928
3870,70,0.94275
3871,70,0.95832
3872,70,0.97307
3873,70,0.96188
3874,70,0.91323
3875,70,0.92791
3876,70,0.95209
3877,70,0.87883
3878,70,0.94601
3879,70,0.87878
3880,70,0.90643
3881,70,0.92357
3882,70,0.91146
3883,70,0.94988
3884,70,0.98901
3885,70,0.72959
3886,70,0.87426
3887,70,0.92367
3888,70,0.87046
3889,70,0.98651
3890,70,0.98685
3891,70,0.87212
3892,70,0.97756
3893,70,0.76112
3894,70,0.8944
3895,70,0.97873
3896,70,0.94325
3897,70,0.98959
3898,70,0.97857
3899,71,0.85745
3900,71,0.83643
3901,71,0.88623
3902,71,0.90798
3903,71,0.89273
3904,71,0.92932
3905,71,0.9169
3906,71,0.89284
3907,71,0.93493
3908,71,0.91865
3909,71,0.89849
3910,71,0.9327
3911,71,0.89574
3912,71,0.95912
3913,71,0.91778
3914,71,0.88346
3915,71,0.96252
3916,71,0.92794
3917,71,0.81845
3918,71,0.94185
3919,71,0.84975
3920,71,0.90998
3921,71,0.78609
3922,71,0.89146
3923,71,0.94298
3924,71,0.95872
3925,71,0.94256
3926,71,0.95461
3927,71,0.92955
3928,71,0.8297
3929,71,0.65067
3930,71,0.92748
3931,71,0.8854
3932,71,0.85121
3933,71,0.9562
3934,71,0.84056
3935,71,0.83776
3936,71,0.83418
3937,71,0.90846
3938,71,0.88203
3939,71,0.63757
3940,71,0.93614
3941,71,0.92318
3942,71,0.97378
3943,71,0.85939
3944,71,0.92604
3945,71,0.96651
3946,71,0.96437
3947,71,0.97392
3948,71,0.93863
3949,71,0.47852
3950,71,0.84589
3951,71,0.77984
3952,71,0.7728
3953,71,0.89578
3954,71,0.93946
3955,71,0.67905
3956,71,0.88522
3957,71,0.91054
3958,71,0.91042
3959,71,0.91181
3960,71,0.88939
3961,71,0.95833
3962,71,0.89405
3963,72,0.93988
3964,72,0.94151
3965,72,0.95127
3966,72,0.95634
3967,72,0.95867
3968,72,0.93793
3969,72,0.95882
3970,72,0.94748
3971,72,0.94569
3972,72,0.93821
3973,72,0.95501
3974,72,0.92352
3975,72,0.92812
3976,72,0.92136
3977,72,0.95792
3978,72,0.94848
3979,72,0.82868
3980,72,0.95857
3981,72,0.95741
3982,72,0.96446
3983,72,0.94167
3984,72,0.94234
3985,72,0.92426
3986,72,0.95197
3987,72,0.94135
3988,72,0.95371
3989,72,0.93502
3990,72,0.95255
3991,72,0.48877
3992,72,0.93088
3993,72,0.74492
3994,72,0.95723
3995,72,0.64929
3996,72,0.96051
3997,72,0.91334
3998,72,0.94668
3999,72,0.95312
4000,72,0.9555
4001,72,0.95573
4002,72,0.91722
4003,72,0.95052
4004,72,0.9597
4005,72,0.9536
4006,72,0.88387
4007,72,0.95121
4008,72,0.1163
4009,72,0.95021
4010,72,0.9493
4011,72,0.94223
4012,72,0.95275
4013,72,0.94207
4014,72,0.94839
4015,72,0.95143
4016,72,0.90012
4017,72,0.96408
4018,72,0.95217
4019,72,0.94945
4020,72,0.94411
4021,72,0.95966
4022,72,0.54216
4023,72,0.95088
4024,72,0.74207
4025,72,0.9614
4026,72,0.96963
4027,72,0.62651
4028,72,0.96352
4029,72,0.93566
4030,72,0.93913
4031,72,0.95546
4032,72,0.9183
4033,72,0.95982
4034,72,0.91299
4035,72,0.92693
4036,72,0.93906
4037,72,0.94455
4038,72,0.50527
4039,72,0.93277
4040,73,0.97127
4041,73,0.88996
4042,73,0.91044
4043,73,0.96014
4044,73,0.92821
4045,73,0.89947
4046,73,0.91793
4047,73,0.9456
4048,73,0.90885
4049,73,0.97896
4050,73,0.93027
4051,73,0.98668
4052,73,0.92628
4053,73,0.97109
4054,73,0.9051
4055,73,0.78696
4056,73,0.97003
4057,73,0.96584
4058,73,0.94144
4059,73,0.94605
4060,73,0.88123
4061,73,0.96194
4062,73,0.91486
4063,73,0.93363
4064,73,0.87403
4065,73,0.97918
4066,73,0.98383
4067,73,0.8931
4068,73,0.91348
4069,73,0.6567
4070,73,0.98219
4071,73,0.71748
4072,73,0.92664
4073,73,0.48779
4074,73,0.91828
4075,73,0.81107
4076,73,0.96606
4077,73,0.96149
4078,73,0.88041
4079,73,0.91501
4080,73,0.93778
4081,73,0.9759
4082,73,0.96957
4083,73,0.78434
4084,73,0.95462
4085,73,0.84545
4086,73,0.92371
4087,73,0.90417
4088,73,0.97737
4089,73,0.95708
4090,73,0.83834
4091,73,0.9699
4092,73,0.70524
4093,73,0.85743
4094,73,0.91128
4095,73,0.82534
4096,73,0.96412
4097,73,0.84705
4098,73,0.9416
