image_index,label,recall@1,recall@5,recall@10,recall@20
2978,54,0.02174,0.1087,0.21739,0.43478
2979,54,0.02174,0.1087,0.21739,0.43478
2980,54,0.02174,0.1087,0.21739,0.43478
2981,54,0.02174,0.1087,0.21739,0.43478
2982,54,0.02174,0.1087,0.21739,0.43478
2983,54,0.02174,0.1087,0.21739,0.43478
2984,54,0.02174,0.1087,0.21739,0.43478
2985,54,0.02174,0.1087,0.21739,0.43478
2986,54,0.02174,0.1087,0.21739,0.43478
2987,54,0.02174,0.1087,0.21739,0.43478
2988,54,0.02174,0.1087,0.21739,0.43478
2989,54,0.02174,0.1087,0.21739,0.43478
2990,54,0.02174,0.1087,0.21739,0.43478
2991,55,0.01818,0.09091,0.18182,0.36364
2992,55,0.01818,0.09091,0.18182,0.36364
2993,55,0.01818,0.09091,0.18182,0.36364
2994,55,0.01818,0.09091,0.18182,0.36364
2995,55,0.01818,0.09091,0.18182,0.36364
2996,55,0.01818,0.09091,0.18182,0.36364
2997,55,0.01818,0.09091,0.18182,0.36364
2998,55,0.01818,0.09091,0.18182,0.36364
2999,55,0.01818,0.09091,0.18182,0.36364
3000,55,0.01818,0.09091,0.18182,0.36364
3001,55,0.01818,0.09091,0.18182,0.36364
3002,55,0.01818,0.09091,0.18182,0.36364
3003,55,0.01818,0.09091,0.18182,0.36364
3004,55,0.01818,0.09091,0.18182,0.36364
3005,55,0.01818,0.09091,0.18182,0.36364
3006,55,0.01818,0.09091,0.18182,0.36364
3007,55,0.01818,0.09091,0.18182,0.36364
3008,55,0.01818,0.09091,0.18182,0.36364
3009,55,0.01818,0.09091,0.18182,0.36364
3010,55,0.01818,0.09091,0.18182,0.36364
3011,55,0.01818,0.09091,0.16364,0.30909
3012,55,0.01818,0.09091,0.18182,0.34545
3013,55,0.01818,0.09091,0.18182,0.36364
3014,55,0.01818,0.09091,0.18182,0.36364
3015,55,0.01818,0.09091,0.18182,0.36364
3016,55,0.01818,0.09091,0.18182,0.36364
3017,55,0.01818,0.09091,0.18182,0.36364
3018,55,0.01818,0.09091,0.18182,0.36364
3019,55,0.01818,0.09091,0.18182,0.36364
3020,55,0.01818,0.09091,0.18182,0.36364
3021,55,0.01818,0.09091,0.18182,0.36364
3022,55,0.01818,0.09091,0.18182,0.36364
3023,55,0.01818,0.09091,0.18182,0.36364
3024,55,0.01818,0.09091,0.18182,0.36364
3025,55,0.01818,0.09091,0.18182,0.36364
3026,55,0.01818,0.09091,0.18182,0.36364
3027,55,0.01818,0.09091,0.18182,0.34545
3028,55,0.01818,0.09091,0.18182,0.36364
3029,55,0.01818,0.09091,0.18182,0.36364
3030,55,0.01818,0.09091,0.18182,0.36364
3031,55,0.01818,0.09091,0.18182,0.36364
3032,55,0.01818,0.09091,0.18182,0.36364
3033,55,0.01818,0.09091,0.18182,0.36364
3034,55,0.01818,0.09091,0.18182,0.36364
3035,55,0.01818,0.09091,0.18182,0.36364
3036,55,0.01818,0.09091,0.18182,0.36364
3037,55,0.01818,0.09091,0.18182,0.36364
3038,55,0.01818,0.09091,0.18182,0.34545
3039,55,0.01818,0.09091,0.18182,0.36364
3040,55,0.01818,0.09091,0.18182,0.36364
3041,55,0.01818,0.09091,0.18182,0.36364
3042,55,0.01818,0.09091,0.18182,0.36364
3043,55,0.01818,0.09091,0.18182,0.36364
3044,55,0.01818,0.09091,0.16364,0.34545
3045,55,0.01818,0.09091,0.18182,0.34545
3046,55,0.01818,0.09091,0.18182,0.36364
3047,56,0.01099,0.05495,0.10989,0.21978
3048,56,0.01099,0.05495,0.10989,0.21978
3049,56,0.01099,0.05495,0.10989,0.21978
3050,56,0.01099,0.05495,0.10989,0.21978
3051,56,0.01099,0.05495,0.10989,0.21978
3052,56,0.01099,0.05495,0.10989,0.21978
3053,56,0.01099,0.05495,0.10989,0.21978
3054,56,0.01099,0.05495,0.10989,0.21978
3055,56,0.01099,0.05495,0.10989,0.21978
3056,56,0.01099,0.05495,0.10989,0.21978
3057,56,0.01099,0.05495,0.10989,0.21978
3058,56,0.01099,0.05495,0.10989,0.21978
3059,56,0.01099,0.05495,0.10989,0.21978
3060,56,0.01099,0.05495,0.10989,0.21978
3061,56,0.01099,0.05495,0.10989,0.21978
3062,56,0.01099,0.05495,0.10989,0.21978
3063,56,0.01099,0.05495,0.10989,0.21978
3064,56,0.01099,0.05495,0.10989,0.21978
3065,56,0.01099,0.05495,0.10989,0.21978
3066,56,0.01099,0.05495,0.10989,0.21978
3067,56,0.01099,0.05495,0.10989,0.21978
3068,56,0.01099,0.05495,0.10989,0.21978
3069,56,0.01099,0.05495,0.10989,0.21978
3070,56,0.01099,0.05495,0.10989,0.21978
3071,56,0.01099,0.05495,0.10989,0.21978
3072,56,0.01099,0.05495,0.10989,0.21978
3073,56,0.01099,0.05495,0.10989,0.21978
3074,56,0.01099,0.05495,0.10989,0.21978
3075,56,0.01099,0.05495,0.10989,0.21978
3076,56,0.01099,0.05495,0.10989,0.21978
3077,56,0.01099,0.05495,0.10989,0.21978
3078,56,0.01099,0.05495,0.10989,0.21978
3079,56,0.01099,0.05495,0.10989,0.21978
3080,56,0.01099,0.05495,0.10989,0.21978
3081,56,0.01099,0.05495,0.10989,0.21978
3082,56,0.01099,0.05495,0.10989,0.21978
3083,56,0.01099,0.05495,0.10989,0.21978
3084,56,0.01099,0.05495,0.10989,0.21978
3085,56,0.01099,0.05495,0.10989,0.21978
3086,56,0.01099,0.05495,0.10989,0.21978
3087,56,0.01099,0.05495,0.10989,0.21978
3088,56,0.01099,0.05495,0.10989,0.21978
3089,56,0.01099,0.05495,0.10989,0.21978
3090,56,0.01099,0.05495,0.10989,0.21978
3091,56,0.01099,0.05495,0.10989,0.21978
3092,56,0.01099,0.05495,0.10989,0.21978
3093,56,0.01099,0.05495,0.10989,0.21978
3094,56,0.01099,0.05495,0.10989,0.21978
3095,56,0.01099,0.05495,0.10989,0.21978
3096,56,0.01099,0.05495,0.10989,0.21978
3097,56,0.01099,0.05495,0.10989,0.21978
3098,56,0.01099,0.05495,0.10989,0.21978
3099,56,0.01099,0.05495,0.10989,0.21978
3100,56,0.01099,0.05495,0.10989,0.21978
3101,56,0.01099,0.05495,0.10989,0.21978
3102,56,0.01099,0.05495,0.10989,0.21978
3103,56,0.01099,0.05495,0.10989,0.21978
3104,56,0.01099,0.05495,0.10989,0.21978
3105,56,0.01099,0.05495,0.10989,0.21978
3106,56,0.01099,0.05495,0.10989,0.21978
3107,56,0.01099,0.05495,0.10989,0.21978
3108,56,0.01099,0.05495,0.10989,0.21978
3109,56,0.01099,0.05495,0.10989,0.21978
3110,56,0.01099,0.05495,0.10989,0.21978
3111,56,0.01099,0.05495,0.10989,0.21978
3112,56,0.01099,0.05495,0.10989,0.21978
3113,56,0.01099,0.05495,0.10989,0.21978
3114,56,0.01099,0.05495,0.10989,0.21978
3115,56,0.01099,0.05495,0.10989,0.21978
3116,56,0.01099,0.05495,0.10989,0.21978
3117,56,0.01099,0.05495,0.10989,0.21978
3118,56,0.01099,0.05495,0.10989,0.21978
3119,56,0.01099,0.05495,0.10989,0.21978
3120,56,0.01099,0.05495,0.10989,0.21978
3121,56,0.01099,0.05495,0.10989,0.21978
3122,56,0.01099,0.05495,0.10989,0.21978
3123,56,0.01099,0.05495,0.10989,0.21978
3124,56,0.01099,0.05495,0.10989,0.21978
3125,56,0.01099,0.05495,0.10989,0.21978
3126,56,0.01099,0.05495,0.10989,0.21978
3127,56,0.01099,0.05495,0.10989,0.21978
3128,56,0.01099,0.05495,0.10989,0.21978
3129,56,0.01099,0.05495,0.10989,0.21978
3130,56,0.01099,0.05495,0.10989,0.21978
3131,56,0.01099,0.05495,0.10989,0.21978
3132,56,0.01099,0.05495,0.10989,0.21978
3133,56,0.01099,0.05495,0.10989,0.21978
3134,56,0.01099,0.05495,0.10989,0.21978
3135,56,0.01099,0.05495,0.10989,0.21978
3136,56,0.01099,0.05495,0.10989,0.21978
3137,56,0.01099,0.05495,0.10989,0.21978
3138,56,0.01099,0.05495,0.10989,0.21978
3139,57,0.02041,0.10204,0.20408,0.40816
3140,57,0.02041,0.10204,0.20408,0.40816
3141,57,0.02041,0.10204,0.20408,0.40816
3142,57,0.02041,0.10204,0.20408,0.40816
3143,57,0.02041,0.10204,0.20408,0.40816
3144,57,0.02041,0.10204,0.20408,0.40816
3145,57,0.02041,0.10204,0.20408,0.40816
3146,57,0.02041,0.10204,0.20408,0.40816
3147,57,0.02041,0.10204,0.20408,0.40816
3148,57,0.02041,0.10204,0.20408,0.40816
3149,57,0.02041,0.10204,0.20408,0.40816
3150,57,0.02041,0.10204,0.20408,0.40816
3151,57,0.02041,0.10204,0.20408,0.40816
3152,57,0.02041,0.10204,0.20408,0.40816
3153,57,0.02041,0.10204,0.20408,0.40816
3154,57,0.02041,0.10204,0.20408,0.40816
3155,57,0.02041,0.10204,0.20408,0.40816
3156,57,0.02041,0.10204,0.20408,0.40816
3157,57,0.02041,0.10204,0.20408,0.40816
3158,57,0.02041,0.10204,0.20408,0.40816
3159,57,0.02041,0.10204,0.20408,0.38776
3160,57,0.02041,0.10204,0.20408,0.40816
3161,57,0.02041,0.10204,0.20408,0.40816
3162,57,0.02041,0.10204,0.20408,0.40816
3163,57,0.02041,0.10204,0.20408,0.34694
3164,57,0.02041,0.06122,0.12245,0.20408
3165,57,0.02041,0.10204,0.20408,0.36735
3166,57,0.02041,0.10204,0.20408,0.38776
3167,57,0.02041,0.10204,0.20408,0.40816
3168,57,0.02041,0.10204,0.20408,0.30612
3169,57,0.02041,0.10204,0.20408,0.40816
3170,57,0.02041,0.10204,0.20408,0.40816
3171,57,0.02041,0.10204,0.20408,0.32653
3172,57,0.02041,0.10204,0.20408,0.40816
3173,57,0.02041,0.10204,0.20408,0.40816
3174,57,0.02041,0.10204,0.20408,0.40816
3175,57,0.02041,0.10204,0.20408,0.40816
3176,57,0.02041,0.10204,0.20408,0.30612
3177,57,0.02041,0.10204,0.20408,0.40816
3178,57,0.02041,0.10204,0.20408,0.40816
3179,57,0.02041,0.10204,0.20408,0.40816
3180,57,0.02041,0.10204,0.20408,0.40816
3181,57,0.02041,0.10204,0.20408,0.30612
3182,57,0.02041,0.10204,0.20408,0.40816
3183,57,0.02041,0.10204,0.20408,0.40816
3184,57,0.02041,0.10204,0.20408,0.40816
3185,57,0.02041,0.10204,0.18367,0.32653
3186,57,0.02041,0.10204,0.18367,0.32653
3187,57,0.02041,0.10204,0.20408,0.36735
3188,57,0.02041,0.10204,0.20408,0.34694
3189,58,0.01176,0.05882,0.11765,0.23529
3190,58,0.01176,0.05882,0.11765,0.23529
3191,58,0.01176,0.05882,0.11765,0.23529
3192,58,0.01176,0.05882,0.11765,0.23529
3193,58,0.01176,0.05882,0.11765,0.23529
3194,58,0.01176,0.05882,0.11765,0.23529
3195,58,0.01176,0.05882,0.11765,0.23529
3196,58,0.01176,0.05882,0.11765,0.23529
3197,58,0.01176,0.05882,0.11765,0.23529
3198,58,0.01176,0.05882,0.11765,0.23529
3199,58,0.01176,0.05882,0.11765,0.23529
3200,58,0.01176,0.05882,0.11765,0.23529
3201,58,0.01176,0.05882,0.11765,0.23529
3202,58,0.01176,0.05882,0.11765,0.23529
3203,58,0.01176,0.05882,0.11765,0.23529
3204,58,0.01176,0.05882,0.11765,0.23529
3205,58,0.01176,0.05882,0.11765,0.23529
3206,58,0.01176,0.05882,0.11765,0.23529
3207,58,0.01176,0.05882,0.11765,0.23529
3208,58,0.01176,0.05882,0.11765,0.23529
3209,58,0.01176,0.05882,0.11765,0.23529
3210,58,0.01176,0.05882,0.11765,0.23529
3211,58,0.01176,0.05882,0.11765,0.23529
3212,58,0.01176,0.05882,0.11765,0.23529
3213,58,0.01176,0.05882,0.11765,0.23529
3214,58,0.01176,0.05882,0.11765,0.23529
3215,58,0.01176,0.05882,0.11765,0.23529
3216,58,0.01176,0.05882,0.11765,0.23529
3217,58,0.01176,0.05882,0.11765,0.23529
3218,58,0.01176,0.05882,0.11765,0.23529
3219,58,0.01176,0.05882,0.11765,0.23529
3220,58,0.01176,0.05882,0.11765,0.23529
3221,58,0.01176,0.05882,0.11765,0.23529
3222,58,0.01176,0.05882,0.11765,0.23529
3223,58,0.01176,0.05882,0.11765,0.23529
3224,58,0.01176,0.05882,0.11765,0.23529
3225,58,0.01176,0.05882,0.11765,0.23529
3226,58,0.01176,0.05882,0.11765,0.23529
3227,58,0.01176,0.05882,0.11765,0.23529
3228,58,0.01176,0.05882,0.11765,0.23529
3229,58,0.01176,0.05882,0.11765,0.23529
3230,58,0.01176,0.05882,0.11765,0.23529
3231,58,0.01176,0.05882,0.11765,0.23529
3232,58,0.01176,0.05882,0.11765,0.23529
3233,58,0.01176,0.05882,0.11765,0.23529
3234,58,0.01176,0.05882,0.11765,0.23529
3235,58,0.01176,0.05882,0.11765,0.23529
3236,58,0.01176,0.05882,0.11765,0.23529
3237,58,0.01176,0.05882,0.11765,0.23529
3238,58,0.01176,0.05882,0.11765,0.23529
3239,58,0.01176,0.05882,0.11765,0.23529
3240,58,0.01176,0.05882,0.11765,0.23529
3241,58,0.01176,0.05882,0.11765,0.23529
3242,58,0.01176,0.05882,0.11765,0.23529
3243,58,0.01176,0.05882,0.11765,0.23529
3244,58,0.01176,0.05882,0.11765,0.23529
3245,58,0.01176,0.05882,0.11765,0.23529
3246,58,0.01176,0.05882,0.11765,0.23529
3247,58,0.01176,0.05882,0.11765,0.23529
3248,58,0.01176,0.05882,0.11765,0.23529
3249,58,0.01176,0.05882,0.11765,0.23529
3250,58,0.01176,0.05882,0.11765,0.23529
3251,58,0.01176,0.05882,0.11765,0.23529
3252,58,0.01176,0.05882,0.11765,0.23529
3253,58,0.01176,0.05882,0.11765,0.23529
3254,58,0.01176,0.05882,0.11765,0.23529
3255,58,0.01176,0.05882,0.11765,0.23529
3256,58,0.01176,0.05882,0.11765,0.23529
3257,58,0.01176,0.05882,0.11765,0.23529
3258,58,0.01176,0.05882,0.11765,0.23529
3259,58,0.01176,0.05882,0.11765,0.23529
3260,58,0.01176,0.05882,0.11765,0.23529
3261,58,0.01176,0.05882,0.11765,0.23529
3262,58,0.01176,0.05882,0.11765,0.23529
3263,58,0.01176,0.05882,0.11765,0.23529
3264,58,0.01176,0.05882,0.11765,0.23529
3265,58,0.01176,0.05882,0.11765,0.23529
3266,58,0.01176,0.05882,0.11765,0.23529
3267,58,0.01176,0.05882,0.11765,0.23529
3268,58,0.01176,0.05882,0.11765,0.23529
3269,58,0.01176,0.05882,0.11765,0.23529
3270,58,0.01176,0.05882,0.11765,0.23529
3271,58,0.01176,0.05882,0.11765,0.23529
3272,58,0.01176,0.05882,0.11765,0.23529
3273,58,0.01176,0.05882,0.11765,0.23529
3274,58,0.01176,0.05882,0.11765,0.23529
3275,59,0.01818,0.09091,0.18182,0.36364
3276,59,0.01818,0.09091,0.18182,0.36364
3277,59,0.01818,0.09091,0.18182,0.36364
3278,59,0.01818,0.09091,0.18182,0.36364
3279,59,0.01818,0.09091,0.18182,0.36364
3280,59,0.01818,0.09091,0.18182,0.36364
3281,59,0.01818,0.09091,0.18182,0.36364
3282,59,0.01818,0.09091,0.18182,0.36364
3283,59,0.01818,0.09091,0.18182,0.36364
3284,59,0.01818,0.09091,0.18182,0.36364
3285,59,0.01818,0.09091,0.18182,0.36364
3286,59,0.01818,0.09091,0.18182,0.36364
3287,59,0.01818,0.09091,0.18182,0.36364
3288,59,0.01818,0.09091,0.18182,0.36364
3289,59,0.01818,0.09091,0.18182,0.36364
3290,59,0.01818,0.09091,0.18182,0.36364
3291,59,0.01818,0.09091,0.18182,0.36364
3292,59,0.01818,0.09091,0.18182,0.36364
3293,59,0.01818,0.09091,0.18182,0.36364
3294,59,0.01818,0.09091,0.18182,0.36364
3295,59,0.01818,0.09091,0.18182,0.36364
3296,59,0.01818,0.09091,0.18182,0.36364
3297,59,0.01818,0.09091,0.18182,0.36364
3298,59,0.01818,0.09091,0.18182,0.36364
3299,59,0.01818,0.09091,0.18182,0.36364
3300,59,0.01818,0.09091,0.18182,0.36364
3301,59,0.01818,0.09091,0.18182,0.36364
3302,59,0.01818,0.09091,0.18182,0.36364
3303,59,0.01818,0.09091,0.18182,0.36364
3304,59,0.01818,0.09091,0.18182,0.36364
3305,59,0.01818,0.09091,0.18182,0.36364
3306,59,0.01818,0.09091,0.18182,0.36364
3307,59,0.01818,0.09091,0.18182,0.36364
3308,59,0.01818,0.09091,0.18182,0.36364
3309,59,0.01818,0.09091,0.18182,0.36364
3310,59,0.01818,0.09091,0.18182,0.36364
3311,59,0.01818,0.09091,0.18182,0.36364
3312,59,0.01818,0.09091,0.18182,0.36364
3313,59,0.01818,0.09091,0.18182,0.36364
3314,59,0.01818,0.09091,0.18182,0.36364
3315,59,0.01818,0.09091,0.18182,0.36364
3316,59,0.01818,0.09091,0.18182,0.36364
3317,59,0.01818,0.09091,0.18182,0.36364
3318,59,0.01818,0.09091,0.18182,0.36364
3319,59,0.01818,0.09091,0.18182,0.36364
3320,59,0.01818,0.09091,0.18182,0.36364
3321,59,0.01818,0.09091,0.18182,0.36364
3322,59,0.01818,0.09091,0.18182,0.36364
3323,59,0.01818,0.09091,0.18182,0.36364
3324,59,0.01818,0.09091,0.18182,0.36364
3325,59,0.01818,0.09091,0.18182,0.36364
3326,59,0.01818,0.09091,0.18182,0.36364
3327,59,0.01818,0.09091,0.18182,0.36364
3328,59,0.01818,0.09091,0.18182,0.36364
3329,59,0.01818,0.09091,0.18182,0.36364
3330,59,0.01818,0.09091,0.18182,0.36364
3331,60,0.0119,0.05952,0.11905,0.2381
3332,60,0.0119,0.05952,0.11905,0.2381
3333,60,0.0119,0.05952,0.11905,0.2381
3334,60,0.0119,0.05952,0.11905,0.2381
3335,60,0.0119,0.05952,0.11905,0.2381
3336,60,0.0119,0.05952,0.11905,0.2381
3337,60,0.0119,0.05952,0.11905,0.2381
3338,60,0.0119,0.05952,0.11905,0.2381
3339,60,0.0119,0.05952,0.11905,0.2381
3340,60,0.0119,0.05952,0.11905,0.2381
3341,60,0.0119,0.05952,0.11905,0.2381
3342,60,0.0119,0.05952,0.11905,0.2381
3343,60,0.0119,0.05952,0.11905,0.2381
3344,60,0.0119,0.05952,0.11905,0.2381
3345,60,0.0119,0.05952,0.11905,0.2381
3346,60,0.0119,0.05952,0.11905,0.2381
3347,60,0.0119,0.05952,0.11905,0.2381
3348,60,0.0119,0.05952,0.11905,0.2381
3349,60,0.0119,0.05952,0.11905,0.2381
3350,60,0.0119,0.05952,0.11905,0.2381
3351,60,0.0119,0.05952,0.11905,0.2381
3352,60,0.0119,0.05952,0.11905,0.2381
3353,60,0.0119,0.05952,0.11905,0.2381
3354,60,0.0119,0.05952,0.11905,0.2381
3355,60,0.0119,0.05952,0.11905,0.2381
3356,60,0.0119,0.05952,0.11905,0.2381
3357,60,0.0119,0.05952,0.11905,0.2381
3358,60,0.0119,0.05952,0.11905,0.2381
3359,60,0.0119,0.05952,0.11905,0.2381
3360,60,0.0119,0.05952,0.11905,0.2381
3361,60,0.0119,0.05952,0.11905,0.2381
3362,60,0.0119,0.05952,0.11905,0.2381
3363,60,0.0119,0.05952,0.11905,0.2381
3364,60,0.0119,0.05952,0.11905,0.2381
3365,60,0.0119,0.05952,0.11905,0.2381
3366,60,0.0119,0.05952,0.11905,0.2381
3367,60,0.0119,0.05952,0.11905,0.2381
3368,60,0.0119,0.05952,0.11905,0.2381
3369,60,0.0119,0.05952,0.11905,0.2381
3370,60,0.0119,0.05952,0.11905,0.2381
3371,60,0.0119,0.05952,0.11905,0.2381
3372,60,0.0119,0.05952,0.11905,0.2381
3373,60,0.0119,0.05952,0.11905,0.2381
3374,60,0.0119,0.05952,0.11905,0.2381
3375,60,0.0119,0.05952,0.11905,0.2381
3376,60,0.0119,0.05952,0.11905,0.2381
3377,60,0.0119,0.05952,0.11905,0.2381
3378,60,0.0119,0.05952,0.11905,0.2381
3379,60,0.0119,0.05952,0.11905,0.2381
3380,60,0.0119,0.05952,0.11905,0.2381
3381,60,0.0119,0.05952,0.11905,0.2381
3382,60,0.0119,0.05952,0.11905,0.2381
3383,60,0.0119,0.05952,0.11905,0.2381
3384,60,0.0119,0.05952,0.11905,0.2381
3385,60,0.0119,0.05952,0.11905,0.2381
3386,60,0.0119,0.05952,0.11905,0.2381
3387,60,0.0119,0.05952,0.11905,0.2381
3388,60,0.0119,0.05952,0.11905,0.2381
3389,60,0.0119,0.05952,0.11905,0.2381
3390,60,0.0119,0.05952,0.11905,0.2381
3391,60,0.0119,0.05952,0.11905,0.2381
3392,60,0.0119,0.05952,0.11905,0.2381
3393,60,0.0119,0.05952,0.11905,0.2381
3394,60,0.0119,0.05952,0.11905,0.2381
3395,60,0.0119,0.05952,0.11905,0.2381
3396,60,0.0119,0.05952,0.11905,0.2381
3397,60,0.0119,0.05952,0.11905,0.2381
3398,60,0.0119,0.05952,0.11905,0.2381
3399,60,0.0119,0.05952,0.11905,0.2381
3400,60,0.0119,0.05952,0.11905,0.2381
3401,60,0.0119,0.05952,0.11905,0.2381
3402,60,0.0119,0.05952,0.11905,0.2381
3403,60,0.0119,0.05952,0.11905,0.2381
3404,60,0.0119,0.05952,0.11905,0.2381
3405,60,0.0119,0.05952,0.11905,0.2381
3406,60,0.0119,0.05952,0.11905,0.2381
3407,60,0.0119,0.05952,0.11905,0.2381
3408,60,0.0119,0.05952,0.11905,0.2381
3409,60,0.0119,0.05952,0.11905,0.2381
3410,60,0.0119,0.05952,0.11905,0.2381
3411,60,0.0119,0.05952,0.11905,0.2381
3412,60,0.0119,0.05952,0.11905,0.2381
3413,60,0.0119,0.05952,0.11905,0.2381
3414,60,0.0119,0.05952,0.11905,0.2381
3415,60,0.0119,0.05952,0.11905,0.2381
3416,61,0.02857,0.14286,0.28571,0.57143
3417,61,0.02857,0.14286,0.28571,0.57143
3418,61,0.02857,0.14286,0.28571,0.57143
3419,61,0.02857,0.14286,0.28571,0.57143
3420,61,0.02857,0.14286,0.28571,0.57143
3421,61,0.02857,0.14286,0.28571,0.57143
3422,61,0.02857,0.14286,0.28571,0.57143
3423,61,0.02857,0.14286,0.28571,0.57143
3424,61,0.02857,0.14286,0.28571,0.57143
3425,61,0.02857,0.14286,0.28571,0.57143
3426,61,0.02857,0.14286,0.28571,0.57143
3427,61,0.02857,0.14286,0.28571,0.57143
3428,61,0.02857,0.14286,0.28571,0.57143
3429,61,0.02857,0.14286,0.28571,0.57143
3430,61,0.02857,0.14286,0.28571,0.57143
3431,61,0.02857,0.14286,0.28571,0.57143
3432,61,0.02857,0.14286,0.28571,0.57143
3433,61,0.02857,0.14286,0.28571,0.57143
3434,61,0.02857,0.14286,0.28571,0.57143
3435,61,0.02857,0.14286,0.28571,0.57143
3436,61,0.02857,0.14286,0.28571,0.57143
3437,61,0.02857,0.14286,0.28571,0.57143
3438,61,0.02857,0.14286,0.28571,0.57143
3439,61,0.02857,0.14286,0.28571,0.57143
3440,61,0.02857,0.14286,0.28571,0.57143
3441,61,0.02857,0.14286,0.28571,0.57143
3442,61,0.02857,0.14286,0.28571,0.57143
3443,61,0.02857,0.14286,0.28571,0.57143
3444,61,0.02857,0.14286,0.28571,0.57143
3445,61,0.02857,0.14286,0.28571,0.57143
3446,61,0.02857,0.14286,0.28571,0.57143
3447,61,0.02857,0.14286,0.28571,0.57143
3448,61,0.02857,0.14286,0.28571,0.57143
3449,61,0.02857,0.14286,0.28571,0.57143
3450,61,0.02857,0.14286,0.28571,0.57143
3451,61,0.02857,0.14286,0.28571,0.57143
3452,62,0.02128,0.10638,0.21277,0.42553
3453,62,0.02128,0.10638,0.21277,0.42553
3454,62,0.02128,0.10638,0.21277,0.42553
3455,62,0.02128,0.10638,0.21277,0.42553
3456,62,0.02128,0.10638,0.21277,0.42553
3457,62,0.02128,0.10638,0.21277,0.42553
3458,62,0.02128,0.10638,0.21277,0.42553
3459,62,0.02128,0.10638,0.21277,0.42553
3460,62,0.02128,0.10638,0.21277,0.42553
3461,62,0.02128,0.10638,0.21277,0.42553
3462,62,0.02128,0.10638,0.21277,0.42553
3463,62,0.02128,0.10638,0.21277,0.40426
3464,62,0.02128,0.10638,0.21277,0.42553
3465,62,0.02128,0.08511,0.08511,0.19149
3466,62,0.02128,0.10638,0.21277,0.42553
3467,62,0.02128,0.06383,0.12766,0.21277
3468,62,0.02128,0.10638,0.21277,0.38298
3469,62,0.02128,0.10638,0.19149,0.2766
3470,62,0.02128,0.10638,0.21277,0.38298
3471,62,0.02128,0.10638,0.21277,0.31915
3472,62,0.02128,0.10638,0.21277,0.40426
3473,62,0.02128,0.10638,0.21277,0.40426
3474,62,0.02128,0.10638,0.21277,0.42553
3475,62,0.02128,0.10638,0.21277,0.42553
3476,62,0.02128,0.10638,0.21277,0.42553
3477,62,0.02128,0.10638,0.14894,0.23404
3478,62,0.02128,0.08511,0.17021,0.2766
3479,62,0.02128,0.08511,0.17021,0.29787
3480,62,0.02128,0.10638,0.19149,0.31915
3481,62,0.02128,0.10638,0.19149,0.34043
3482,62,0.02128,0.10638,0.21277,0.42553
3483,62,0.02128,0.10638,0.21277,0.42553
3484,62,0.02128,0.10638,0.21277,0.42553
3485,62,0.02128,0.10638,0.21277,0.42553
3486,62,0.02128,0.10638,0.21277,0.42553
3487,62,0.02128,0.10638,0.21277,0.42553
3488,62,0.02128,0.10638,0.21277,0.40426
3489,62,0.02128,0.10638,0.17021,0.29787
3490,62,0.02128,0.10638,0.21277,0.40426
3491,62,0.02128,0.10638,0.21277,0.42553
3492,62,0.02128,0.10638,0.21277,0.42553
3493,62,0.0,0.04255,0.06383,0.14894
3494,62,0.02128,0.08511,0.17021,0.2766
3495,62,0.02128,0.08511,0.14894,0.34043
3496,62,0.02128,0.10638,0.21277,0.38298
3497,62,0.02128,0.10638,0.21277,0.38298
3498,62,0.02128,0.10638,0.21277,0.42553
3499,62,0.02128,0.06383,0.14894,0.2766
3500,63,0.02439,0.12195,0.2439,0.4878
3501,63,0.02439,0.12195,0.2439,0.4878
3502,63,0.02439,0.12195,0.2439,0.4878
3503,63,0.02439,0.12195,0.2439,0.4878
3504,63,0.02439,0.12195,0.2439,0.4878
3505,63,0.02439,0.12195,0.2439,0.4878
3506,63,0.02439,0.12195,0.2439,0.4878
3507,63,0.02439,0.12195,0.2439,0.4878
3508,63,0.02439,0.12195,0.2439,0.4878
3509,63,0.02439,0.12195,0.2439,0.4878
3510,63,0.02439,0.12195,0.2439,0.4878
3511,63,0.02439,0.12195,0.2439,0.4878
3512,63,0.02439,0.12195,0.2439,0.4878
3513,63,0.02439,0.12195,0.2439,0.4878
3514,63,0.02439,0.12195,0.2439,0.4878
3515,63,0.02439,0.12195,0.2439,0.4878
3516,63,0.02439,0.12195,0.2439,0.4878
3517,63,0.02439,0.12195,0.2439,0.4878
3518,63,0.02439,0.12195,0.2439,0.4878
3519,63,0.02439,0.12195,0.2439,0.4878
3520,63,0.02439,0.12195,0.2439,0.4878
3521,63,0.02439,0.12195,0.2439,0.4878
3522,63,0.02439,0.12195,0.2439,0.4878
3523,63,0.02439,0.12195,0.2439,0.4878
3524,63,0.02439,0.12195,0.2439,0.4878
3525,63,0.02439,0.12195,0.2439,0.4878
3526,63,0.02439,0.12195,0.2439,0.4878
3527,63,0.02439,0.12195,0.2439,0.4878
3528,63,0.02439,0.12195,0.2439,0.4878
3529,63,0.02439,0.12195,0.2439,0.4878
3530,63,0.02439,0.12195,0.2439,0.4878
3531,63,0.02439,0.12195,0.2439,0.4878
3532,63,0.02439,0.12195,0.2439,0.4878
3533,63,0.02439,0.12195,0.2439,0.4878
3534,63,0.02439,0.12195,0.2439,0.4878
3535,63,0.02439,0.12195,0.2439,0.4878
3536,63,0.02439,0.12195,0.2439,0.4878
